language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
kapp1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,3,l,-,-,-,-,-,-,-,-,-,-,-,-
sobe1238,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
tarp1240,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-
mala1487,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
arop1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
sioo1240,-,N,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sioo1240,-,N,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
numb1247,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-,-
tami1290,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
mutu1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
gitu1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
mala1489,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
mbul1263,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
kove1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bari1286,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
male1289,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
taki1248,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
matu1261,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
bilb1241,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-,-
mind1255,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,a,n,d,3,-,-,-,-,-,-,-,-
wabb1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
awad1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,a,-,g,o,-,-,-,-,-,-,m,-
woge1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
mana1295,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-,-
kair1263,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
kiss1246,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-
yabe1254,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,e,-,-,-,l,-,-,-,e,e,7,a,a,T,t,s,-
meng1267,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,o,-,-,-,-,-,-,g,i
onto1237,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
taku1257,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
sika1261,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
nuku1260,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
nort2844,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
mung1271,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,g,-,-,-,u,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
west2516,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
mang1402,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,7,-,-,-,u,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bauu1243,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
muss1248,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,o,r,-,-,-,u,-,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
haun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,a,-,l,-,-,a,k,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,a,-,-,-,-,i,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,a,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,a,-,-,-,-,u,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,a,-,-,-,-,-
nali1244,-,m,-,-,-,a,-,n,-,-,g,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
west2524,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,l,a,r,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
tiga1245,-,p,-,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,p,-,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
lamu1255,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,w,-,-,-,a,-,-,-,-,n,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,n,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,T,-,-,-,-,-,-,t,-,-,-,-,S,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
