language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
piap1246,-,-,-,-,-,b,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-
acha1250,-,-,-,-,-,s,-,-,a,-,-,-,-,l,-,-,i,-,Z,a,n,-,-,i,-,-,-,-
curr1243,-,-,-,-,-,p,-,-,e,k,-,i,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-
tari1256,-,-,-,-,-,p,-,-,e,d,-,a,-,l,-,-,i,-,-,-,-,-,-,a,-,-,-,-
yucu1253,-,-,-,-,-,p,-,h,i,y,-,u,-,7,-,-,u,-,k,-,-,-,-,e,-,-,-,-
resi1247,-,-,-,-,-,p,-,h,a,-,-,i,-,g,-,-,-,-,-,-,-,-,-,i,-,-,-,-
wayu1243,-,-,-,-,-,l,-,-,a,-,-,3,-,l,-,-,a,-,-,-,-,-,-,a,-,-,-,-
guah1255,-,-,-,-,-,p,-,-,e,r,-,u,-,h,-,-,u,-,-,-,n,-,-,3,-,-,-,-
cuib1242,p,e,n,a,-,p,-,-,a,t,a,e,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-
cuib1242,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
cuib1242,-,-,-,-,-,p,-,-,e,r,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
play1240,-,-,-,-,-,p,-,-,e,n,-,a,-,k,-,-,o,-,t,e,n,-,-,3,-,-,-,-
play1240,-,-,-,-,-,p,-,-,e,r,-,u,-,h,-,-,u,-,-,-,n,-,-,3,-,-,-,-
maca1259,-,-,-,-,-,p,-,-,e,r,-,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-
guay1257,-,-,-,-,-,p,-,-,a,t,-,i,-,7,-,-,i,-,-,-,n,-,-,-,-,-,-,-
sali1298,-,-,-,-,-,s,-,-,-,-,-,i,-,g,-,-,w,-,-,-,-,-,-,e,-,-,-,-
mini1256,-,-,-,-,-,-,-,-,e,-,-,i,-,k,-,-,o,-,-,-,m,-,-,e,-,-,-,-
mini1256,-,-,-,-,-,-,-,-,e,-,-,i,-,r,-,-,o,-,-,-,m,-,-,a,-,-,-,-
nupo1240,-,-,-,-,-,-,-,-,e,-,-,i,-,r,-,-,o,-,-,-,m,-,-,a,-,-,-,-
muru1274,-,-,-,-,-,u,-,-,a,-,-,u,-,k,-,-,u,-,-,-,m,-,-,a,-,-,-,-
muru1274,-,-,-,-,-,-,-,-,e,-,-,i,-,r,-,-,o,-,-,-,m,-,-,a,-,-,-,-
ocai1244,-,-,-,-,-,h,-,-,a,-,-,-,-,7,-,-,i,-,-,-,m,-,-,a,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,-,k,-,i,d,Z,-,-,a,-,-,-,7,u,t,o,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,a,m,-,i,-,y,-,-,a,-,-,-,t,-,-,o,-,-,-,-
muin1242,-,-,-,-,-,-,-,-,a,m,-,i,-,y,-,a,a,-,-,-,b,-,-,o,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,k,-,-,-,h,-,-,e,-,-,-,m,-,-,e,-,-,-,-
bora1263,-,-,-,-,-,-,-,-,-,k,-,-,-,h,-,-,e,-,-,-,m,-,-,e,-,-,-,-
yuru1263,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
tuyu1244,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
waim1255,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
waim1255,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
cara1272,k,-,-,a,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
tatu1247,k,-,-,a,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
bara1380,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
macu1260,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,g,3,-
guan1269,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,r,o,-
pira1254,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,r,o,-
tuca1252,-,-,-,-,-,b,-,-,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
desa1247,-,-,-,-,-,b,-,-,3,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,-,-,-
siri1274,-,-,-,-,-,b,-,-,3,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,r,o,-
tani1257,-,-,-,-,-,p,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,a,k,i,-
cube1242,-,-,-,-,-,b,3,k,3,-,-,-,-,k,-,-,-,-,-,-,-,-,-,3,-,-,-,-
kore1283,-,-,-,a,i,w,-,-,a,-,-,-,-,7,-,-,-,-,-,-,-,-,-,3,-,-,-,-
sion1247,-,-,-,-,i,d,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,-,-,-
seco1241,-,-,-,a,i,w,-,-,a,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-
orej1242,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
cacu1241,-,-,-,-,-,b,-,-,e,-,-,-,-,7,-,-,-,-,-,-,-,-,-,e,-,-,-,-
nuka1242,-,-,-,-,-,7,-,-,a,-,-,-,-,m,-,-,a,-,-,-,-,-,-,a,-,-,-,-
puin1248,-,-,-,-,-,k,-,-,e,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-
hupd1244,t,-,-,3,-,w,-,-,3,-,-,-,-,h,-,-,-,-,-,-,-,-,-,3,-,d,-,-
mala1522,-,-,-,-,-,-,-,-,3,-,-,-,-,t,-,-,3,-,-,-,n,-,-,a,-,-,-,-
arhu1242,-,-,-,-,-,-,-,-,a,7,-,-,-,t,S,-,3,-,-,-,n,-,-,a,-,-,-,-
cogu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,u,-,-,e,b,-,-,a,-,-,-,-
cent2150,-,-,-,-,-,w,-,-,e,-,-,-,-,r,h,r,a,-,-,-,y,-,-,a,-,-,-,-
chim1309,n,-,-,-,-,g,-,r,u,-,-,-,-,t,-,-,a,-,-,-,k,-,-,a,-,k,u,i
bari1297,-,-,-,-,-,s,-,-,a,g,-,-,-,d,-,-,o,-,-,u,r,-,-,3,-,-,-,-
chac1249,-,-,-,-,-,r,-,-,u,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-
colo1256,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,n,i,k,-,-,a,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,l,a,b,-,-,a,-,7,-,-
toto1306,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,k,-,-
guam1248,-,-,-,-,-,k,-,-,3,-,-,-,-,-,-,-,-,-,l,-,y,-,-,3,-,-,-,-
inga1252,-,-,-,-,-,r,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-
cams1241,-,-,-,-,-,b,-,-,3,-,-,-,-,t,s,-,a,-,n,a,n,-,-,a,-,-,-,-
cams1241,-,-,-,-,-,b,-,-,o,-,-,-,-,b,-,-,i,n,y,-,n,-,-,a,-,-,-,-
cams1241,-,-,-,-,-,b,-,-,3,-,-,-,-,t,s,-,3,-,y,e,m,-,-,a,-,-,-,-
paez1247,t,-,-,-,-,h,-,-,e,-,-,-,-,7,-,-,-,-,-,-,h,-,-,-,-,-,-,-
embe1260,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,o,-,-,-,n,-,-,a,-,-,-,-
nort2972,-,-,-,-,-,-,-,-,-,-,-,-,-,d,r,-,o,-,-,-,-,-,-,a,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,r,o,-,-,-,-,-,-,a,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,-,o,-,-,-,n,-,-,a,-,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,-,o,-,-,-,7,o,-,a,-,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,-,o,-,-,-,-,-,-,a,-,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,-,o,-,-,-,n,-,-,a,-,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,-,-,-,-,-,-,-,-,i,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,u,o,-,-,i,r,a,-,a,-,-,-,-
yukp1241,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,u,-,-,-,n,-,-,e,-,-,-,-
cari1279,-,-,-,-,-,t,-,-,a,m,-,u,-,t,-,-,u,-,-,-,h,-,-,u,-,-,-,-
