language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
doee1238,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kwer1261,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kami1256,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
zara1247,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kutu1263,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
sham1280,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
bond1247,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
zigu1244,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ngul1246,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
gogo1263,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kagu1239,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
lugu1238,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
lang1320,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,y,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
tait1250,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
saga1256,-,k,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,e,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-
tave1240,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,a,h,i,i,-,-,k,-,-,-,-,a,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
giry1241,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
digo1243,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,b,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
poko1261,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
chim1312,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mwan1247,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ilwa1237,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,i,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nden1248,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nden1248,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
matu1259,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ngin1244,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mate1258,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mpot1240,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mand1423,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
tanz1241,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
yaoo1241,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mwer1248,-,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,u,-,l,a,-,-,-,-
mako1251,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,i,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ndam1239,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mbun1248,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
pogo1243,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
pang1287,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-
nucl1379,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
hehe1240,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
bena1262,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
sang1330,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-
vwan1235,-,k,-,u,-,-,-,-,-,-,-,s,-,w,-,e,-,t,-,u,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
fipa1238,u,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
wand1264,u,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyam1275,u,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,a,-,-,a,-,-,-,-
pimb1238,u,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
rung1255,u,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
bung1265,-,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,a,-,-,a,-,-,-,-
nyih1240,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
mali1279,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
lamb1272,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
safw1238,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,S,-,-,-,-,-,-,-,e,-,-,-,-
ndal1241,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,p,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyak1260,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,E,-,-,-,E,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
suku1261,-,g,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
suku1261,-,g,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyam1276,-,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
sumb1240,-,t,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyat1246,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyat1246,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,e,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-
nila1242,-,k,w,i,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
toor1238,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyan1307,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyor1246,o,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
chig1238,o,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
nyam1277,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
zinz1238,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
haya1250,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,b,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kere1283,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
shub1238,-,g,-,u,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
hang1260,-,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,h,-,-,-,-,w,-,-,a,-,-,-,-
rund1242,-,k,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
haaa1252,u,k,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,h,-,-,-,-,w,-,-,a,-,-,-,-
vinz1238,u,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
soga1242,o,k,-,u,-,-,-,-,-,-,-,s,-,-,-,e,-,s,-,e,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-
gwer1238,-,k,-,u,-,-,-,-,-,-,-,s,-,-,-,e,-,s,-,e,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-
gand1255,-,k,-,u,-,-,-,-,-,-,-,s,-,-,-,e,-,s,-,e,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-
suba1238,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,o,k,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,o,k,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kuri1259,-,b,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,T,-,-,-,-,-,-,-,a,-,-,-,-
ngur1263,-,k,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ikiz1238,o,k,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ikiz1238,-,k,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
zana1238,-,k,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ikom1245,-,k,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
gusi1247,-,r,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
jita1239,-,-,-,-,-,t,-,a,-,-,-,n,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kway1241,o,k,-,u,-,t,-,a,-,-,-,n,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kara1481,o,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
saam1283,o,h,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
saam1283,-,k,h,u,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
logo1258,-,k,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
masa1299,-,k,h,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-
shii1238,-,k,-,u,-,-,-,-,-,-,-,S,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,g,-,o,t,a,-,b,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,g,-,u,t,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,u,t,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,g,-,u,t,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,y,-,o,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,v,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,v,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,a,-,h,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,k,-,o,t,a,-,v,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,k,-,o,t,a,-,v,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,-,b,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,v,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,i,-,-,-,-,-,-,-,L,-,-,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,r,-,e,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,a,-,h,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,d,-,a,-,a,-,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,X,-,-,-,a,-,-,-,a,-,-,k,-,-,-,-,a,-,-,a,-,-,-,-
gwen1239,-,-,-,e,-,-,-,e,-,-,-,r,-,-,-,e,-,-,-,e,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,v,i,i,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,b,-,i,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,a,-,n,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-
shon1251,-,r,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,o,-,-,-,-
vend1245,-,m,-,a,-,-,-,-,-,-,-,t,-,-,-,a,-,n,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-
taab1238,-,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-
song1303,-,k,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-
luba1249,-,l,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,a,-,-,a,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,k,-,-,-,-,a,-,-,a,-,-,-,-
